move,eval_real,eval_generated,unknow_acc,unk_pieces,our_pieces,ennemy_pieces
0,0.0,0.0,0.17,40,40,40
2,0.0,0.0,0.12,40,40,40
4,0.0109,0.0109,0.23,39,40,39
6,0.0217,0.0217,0.21,38,40,38
8,0.0217,0.0217,0.13,38,40,38
10,0.0217,0.0217,0.11,38,40,38
12,-0.087,-0.087,0.11,36,38,38
14,-0.0326,-0.0326,0.19,36,38,37
16,-0.0326,-0.0326,0.14,36,38,37
18,-0.0326,-0.0326,0.03,35,37,36
20,-0.0326,-0.0326,0.23,35,37,36
22,-0.0217,-0.0217,0.18,34,37,35
24,0.0326,0.0326,0.15,33,37,34
26,0.0326,0.0326,0.12,33,37,34
28,0.0326,0.0326,0.18,33,37,34
30,0.0435,0.0435,0.19,32,37,33
32,0.0978,0.0978,0.23,31,37,32
34,0.1109,0.1109,0.1,30,37,31
36,0.0543,0.0543,0.07,29,36,31
38,0.0565,0.0565,0.03,29,36,31
40,0.0543,0.0543,0.1,29,36,31
42,0.0413,0.0413,0.14,28,35,31
44,0.0435,0.0435,0.04,28,34,30
46,0.0435,0.0435,0.11,28,34,30
48,0.0326,0.0326,0.22,27,33,30
50,0.0652,0.0652,0.22,27,33,29
52,0.0652,0.0652,0.11,27,33,29
54,0.0652,0.0652,0.26,27,33,29
56,0.0783,0.0783,0.15,26,33,28
58,0.0783,0.0783,0.15,26,33,28
60,0.0761,0.0897,0.19,26,32,27
62,0.1087,0.1087,0.2,25,32,26
64,0.1087,0.1087,0.12,25,32,26
66,0.0353,0.0353,0.25,24,31,26
68,0.0353,0.0217,0.21,24,31,26
70,0.0353,0.0489,0.21,24,31,26
72,0.0353,0.0353,0.08,24,31,26
74,0.0462,0.0462,0.04,23,31,25
76,0.0462,0.0326,0.22,23,31,25
78,0.0462,0.0326,0.13,23,31,25
80,0.0462,0.0462,0.17,23,31,25
82,0.0462,0.0326,0.26,23,31,25
84,0.0136,0.0,0.09,22,30,25
86,0.0701,0.0701,0.18,22,30,24
88,0.0701,0.0565,0.27,22,30,24
90,0.0701,0.0565,0.23,22,30,24
92,0.0701,0.0565,0.27,22,30,24
94,0.0701,0.0701,0.14,22,30,24
96,0.0701,0.0837,0.27,22,30,24
98,0.0679,0.0543,0.23,22,30,24
100,0.0701,0.0701,0.5,22,30,24
102,0.0679,0.0543,0.18,22,30,24
104,0.0679,0.0543,0.23,22,30,24
106,0.0679,0.0543,0.27,22,30,24
108,0.0679,0.0815,0.05,22,30,24
110,0.0679,0.0543,0.23,22,30,24
112,0.0658,0.0522,0.27,22,30,24
114,0.0658,0.0522,0.18,22,30,24
116,-0.0212,-0.0348,0.14,22,29,24
118,-0.0212,-0.0212,0.14,22,29,24
120,-0.0212,-0.0348,0.09,22,29,24
122,-0.0082,-0.0082,0.24,21,29,23
124,-0.0082,-0.0217,0.14,21,29,23
126,-0.0082,-0.0082,0.1,21,29,23
128,-0.0082,-0.0082,0.33,21,29,23
130,0.0245,0.0245,0.25,20,29,22
132,0.0223,0.0223,0.26,19,28,21
134,0.0223,0.0223,0.32,19,28,21
136,-0.0103,-0.0239,0.33,18,27,21
138,-0.0125,-0.0261,0.22,18,27,21
140,-0.0125,-0.0125,0.33,18,27,21
142,-0.0234,-0.0234,0.39,18,26,21
144,-0.056,-0.056,0.22,18,25,21
146,-0.0886,-0.0886,0.11,18,24,21
148,-0.0321,-0.0185,0.17,18,24,20
150,-0.0321,-0.0321,0.33,18,24,20
152,-0.0299,-0.0299,0.28,18,24,20
154,-0.0299,-0.0435,0.17,18,24,20
156,-0.0299,-0.0299,0.11,18,24,20
158,0.0527,0.0685,0.18,17,24,19
160,0.0549,0.0435,0.12,17,24,19
162,0.0549,0.0685,0.29,17,24,19
164,0.0005,-0.013,0.19,16,23,19
166,0.0005,0.0005,0.56,16,23,19
168,0.0005,-0.013,0.12,16,23,19
170,0.0005,0.0005,0.12,16,23,19
172,0.0245,0.0109,0.13,15,22,18
174,0.0571,0.0435,0.4,15,22,17
176,0.0571,0.0435,0.27,15,22,17
178,0.0571,0.0435,0.13,15,22,17
180,0.0571,0.0571,0.27,15,22,17
182,0.0549,0.0527,0.2,15,22,17
