,move,know_acc,unk_pieces
0,0,0.5952380952380952,40
,move,know_acc,unk_pieces
0,2,0.5783132530120482,39
,move,know_acc,unk_pieces
0,4,0.5903614457831325,39
,move,know_acc,unk_pieces
0,6,0.5903614457831325,39
,move,know_acc,unk_pieces
0,8,0.5662650602409639,39
,move,know_acc,unk_pieces
0,10,0.5783132530120482,38
,move,know_acc,unk_pieces
0,12,0.5975609756097561,37
,move,know_acc,unk_pieces
0,14,0.6172839506172839,36
,move,know_acc,unk_pieces
0,16,0.6375,35
,move,know_acc,unk_pieces
0,18,0.6455696202531646,34
,move,know_acc,unk_pieces
0,20,0.6493506493506493,32
,move,know_acc,unk_pieces
0,22,0.6233766233766234,32
,move,know_acc,unk_pieces
0,24,0.6623376623376623,32
,move,know_acc,unk_pieces
0,26,0.6103896103896104,32
,move,know_acc,unk_pieces
0,28,0.6493506493506493,32
,move,know_acc,unk_pieces
0,30,0.6103896103896104,32
,move,know_acc,unk_pieces
0,32,0.6578947368421053,31
,move,know_acc,unk_pieces
0,34,0.618421052631579,31
,move,know_acc,unk_pieces
0,36,0.631578947368421,31
,move,know_acc,unk_pieces
0,38,0.6666666666666666,30
,move,know_acc,unk_pieces
0,40,0.64,30
,move,know_acc,unk_pieces
0,42,0.6533333333333333,30
,move,know_acc,unk_pieces
0,44,0.64,30
,move,know_acc,unk_pieces
0,46,0.6216216216216216,29
,move,know_acc,unk_pieces
0,48,0.6891891891891891,29
,move,know_acc,unk_pieces
0,50,0.6756756756756757,29
,move,know_acc,unk_pieces
0,52,0.6756756756756757,29
,move,know_acc,unk_pieces
0,54,0.6575342465753424,28
,move,know_acc,unk_pieces
0,56,0.6301369863013698,28
,move,know_acc,unk_pieces
0,58,0.6986301369863014,28
,move,know_acc,unk_pieces
0,60,0.6712328767123288,28
,move,know_acc,unk_pieces
0,62,0.6527777777777778,27
,move,know_acc,unk_pieces
0,64,0.704225352112676,26
,move,know_acc,unk_pieces
0,66,0.6619718309859155,26
,move,know_acc,unk_pieces
0,68,0.6901408450704225,26
,move,know_acc,unk_pieces
0,70,0.676056338028169,26
,move,know_acc,unk_pieces
0,72,0.6619718309859155,26
,move,know_acc,unk_pieces
0,74,0.6619718309859155,26
,move,know_acc,unk_pieces
0,76,0.676056338028169,26
,move,know_acc,unk_pieces
0,78,0.6901408450704225,26
,move,know_acc,unk_pieces
0,80,0.7183098591549296,26
,move,know_acc,unk_pieces
0,82,0.676056338028169,26
,move,know_acc,unk_pieces
0,84,0.647887323943662,26
,move,know_acc,unk_pieces
0,86,0.676056338028169,26
,move,know_acc,unk_pieces
0,88,0.647887323943662,26
,move,know_acc,unk_pieces
0,90,0.7323943661971831,26
,move,know_acc,unk_pieces
0,92,0.676056338028169,26
,move,know_acc,unk_pieces
0,94,0.704225352112676,26
,move,know_acc,unk_pieces
0,96,0.7428571428571429,25
,move,know_acc,unk_pieces
0,98,0.7,25
,move,know_acc,unk_pieces
0,100,0.7323943661971831,25
,move,know_acc,unk_pieces
0,102,0.7428571428571429,24
,move,know_acc,unk_pieces
0,104,0.7391304347826086,24
,move,know_acc,unk_pieces
0,106,0.6956521739130435,24
,move,know_acc,unk_pieces
0,108,0.6617647058823529,24
,move,know_acc,unk_pieces
0,110,0.6911764705882353,24
,move,know_acc,unk_pieces
0,112,0.6911764705882353,24
,move,know_acc,unk_pieces
0,114,0.6764705882352942,24
,move,know_acc,unk_pieces
0,116,0.6911764705882353,24
,move,know_acc,unk_pieces
0,118,0.7352941176470589,24
,move,know_acc,unk_pieces
0,120,0.75,24
,move,know_acc,unk_pieces
0,122,0.7058823529411765,24
,move,know_acc,unk_pieces
0,124,0.6764705882352942,24
,move,know_acc,unk_pieces
0,126,0.6470588235294118,24
,move,know_acc,unk_pieces
0,128,0.75,24
,move,know_acc,unk_pieces
0,130,0.7205882352941176,24
,move,know_acc,unk_pieces
0,132,0.7058823529411765,24
,move,know_acc,unk_pieces
0,134,0.6911764705882353,24
,move,know_acc,unk_pieces
0,136,0.6764705882352942,24
,move,know_acc,unk_pieces
0,138,0.6865671641791045,24
,move,know_acc,unk_pieces
0,140,0.7313432835820896,24
,move,know_acc,unk_pieces
0,142,0.7164179104477612,24
,move,know_acc,unk_pieces
0,144,0.6818181818181818,24
,move,know_acc,unk_pieces
0,146,0.6818181818181818,24
,move,know_acc,unk_pieces
0,148,0.7121212121212122,24
,move,know_acc,unk_pieces
0,150,0.6818181818181818,24
,move,know_acc,unk_pieces
0,152,0.7424242424242424,24
,move,know_acc,unk_pieces
0,154,0.7424242424242424,24
,move,know_acc,unk_pieces
0,156,0.6818181818181818,24
,move,know_acc,unk_pieces
0,158,0.7121212121212122,24
,move,know_acc,unk_pieces
0,160,0.696969696969697,24
,move,know_acc,unk_pieces
0,162,0.6666666666666666,24
,move,know_acc,unk_pieces
0,164,0.696969696969697,24
,move,know_acc,unk_pieces
0,166,0.696969696969697,24
,move,know_acc,unk_pieces
0,168,0.696969696969697,24
,move,know_acc,unk_pieces
0,170,0.6923076923076923,24
,move,know_acc,unk_pieces
0,172,0.7076923076923077,24
,move,know_acc,unk_pieces
0,174,0.6774193548387096,23
,move,know_acc,unk_pieces
0,176,0.6935483870967742,23
,move,know_acc,unk_pieces
0,178,0.6774193548387096,23
,move,know_acc,unk_pieces
0,180,0.6935483870967742,23
,move,know_acc,unk_pieces
0,182,0.7419354838709677,23
,move,know_acc,unk_pieces
0,184,0.7419354838709677,23
,move,know_acc,unk_pieces
0,186,0.7213114754098361,22
,move,know_acc,unk_pieces
0,188,0.7377049180327869,22
,move,know_acc,unk_pieces
0,190,0.7377049180327869,22
,move,know_acc,unk_pieces
0,192,0.7868852459016393,22
,move,know_acc,unk_pieces
0,194,0.7213114754098361,22
,move,know_acc,unk_pieces
0,196,0.6885245901639344,22
,move,know_acc,unk_pieces
0,198,0.7213114754098361,22
,move,know_acc,unk_pieces
0,200,0.7049180327868853,22
,move,know_acc,unk_pieces
0,202,0.7704918032786885,22
,move,know_acc,unk_pieces
0,204,0.7213114754098361,22
,move,know_acc,unk_pieces
0,206,0.7377049180327869,22
,move,know_acc,unk_pieces
0,208,0.7049180327868853,22
,move,know_acc,unk_pieces
0,210,0.7377049180327869,22
,move,know_acc,unk_pieces
0,212,0.7166666666666667,21
,move,know_acc,unk_pieces
0,214,0.7166666666666667,21
,move,know_acc,unk_pieces
0,216,0.6833333333333333,21
,move,know_acc,unk_pieces
0,218,0.7166666666666667,21
,move,know_acc,unk_pieces
0,220,0.7,21
,move,know_acc,unk_pieces
0,222,0.7333333333333333,21
,move,know_acc,unk_pieces
0,224,0.7333333333333333,21
,move,know_acc,unk_pieces
0,226,0.7333333333333333,21
,move,know_acc,unk_pieces
0,228,0.7192982456140351,20
,move,know_acc,unk_pieces
0,230,0.7192982456140351,20
,move,know_acc,unk_pieces
0,232,0.7543859649122807,20
,move,know_acc,unk_pieces
0,234,0.7368421052631579,20
,move,know_acc,unk_pieces
0,236,0.7368421052631579,20
,move,know_acc,unk_pieces
0,238,0.7192982456140351,20
,move,know_acc,unk_pieces
0,240,0.6842105263157895,20
,move,know_acc,unk_pieces
0,242,0.7543859649122807,20
,move,know_acc,unk_pieces
0,244,0.6842105263157895,20
,move,know_acc,unk_pieces
0,246,0.7368421052631579,20
,move,know_acc,unk_pieces
0,248,0.7368421052631579,20
,move,know_acc,unk_pieces
0,250,0.7636363636363637,19
,move,know_acc,unk_pieces
0,252,0.6909090909090909,19
,move,know_acc,unk_pieces
0,254,0.6909090909090909,19
,move,know_acc,unk_pieces
0,256,0.6727272727272727,19
,move,know_acc,unk_pieces
0,258,0.6909090909090909,19
,move,know_acc,unk_pieces
