,move,know_acc,unk_pieces
0,0,0.5833333333333334,40
,move,know_acc,unk_pieces
0,2,0.5476190476190477,40
,move,know_acc,unk_pieces
0,4,0.5952380952380952,40
,move,know_acc,unk_pieces
0,6,0.5476190476190477,40
,move,know_acc,unk_pieces
0,8,0.6144578313253012,39
,move,know_acc,unk_pieces
0,10,0.5783132530120482,38
,move,know_acc,unk_pieces
0,12,0.6219512195121951,37
,move,know_acc,unk_pieces
0,14,0.6097560975609756,37
,move,know_acc,unk_pieces
0,16,0.625,36
,move,know_acc,unk_pieces
0,18,0.65,36
,move,know_acc,unk_pieces
0,20,0.625,36
,move,know_acc,unk_pieces
0,22,0.6,36
,move,know_acc,unk_pieces
0,24,0.625,36
,move,know_acc,unk_pieces
0,26,0.625,36
,move,know_acc,unk_pieces
0,28,0.6794871794871795,35
,move,know_acc,unk_pieces
0,30,0.6447368421052632,33
,move,know_acc,unk_pieces
0,32,0.6052631578947368,33
,move,know_acc,unk_pieces
0,34,0.6447368421052632,33
,move,know_acc,unk_pieces
0,36,0.631578947368421,33
,move,know_acc,unk_pieces
0,38,0.618421052631579,33
,move,know_acc,unk_pieces
0,40,0.6447368421052632,33
,move,know_acc,unk_pieces
0,42,0.6666666666666666,32
,move,know_acc,unk_pieces
0,44,0.6621621621621622,31
,move,know_acc,unk_pieces
0,46,0.6621621621621622,31
,move,know_acc,unk_pieces
0,48,0.6621621621621622,31
,move,know_acc,unk_pieces
0,50,0.6712328767123288,30
,move,know_acc,unk_pieces
0,52,0.7083333333333334,29
,move,know_acc,unk_pieces
0,54,0.6666666666666666,29
,move,know_acc,unk_pieces
0,56,0.6571428571428571,28
,move,know_acc,unk_pieces
0,58,0.6857142857142857,28
,move,know_acc,unk_pieces
0,60,0.6714285714285714,28
,move,know_acc,unk_pieces
0,62,0.6857142857142857,28
,move,know_acc,unk_pieces
0,64,0.6857142857142857,28
,move,know_acc,unk_pieces
0,66,0.6428571428571429,28
,move,know_acc,unk_pieces
0,68,0.6714285714285714,28
,move,know_acc,unk_pieces
0,70,0.6428571428571429,28
,move,know_acc,unk_pieces
0,72,0.7142857142857143,28
,move,know_acc,unk_pieces
0,74,0.6285714285714286,28
,move,know_acc,unk_pieces
0,76,0.6571428571428571,28
,move,know_acc,unk_pieces
0,78,0.7142857142857143,28
,move,know_acc,unk_pieces
0,80,0.6857142857142857,28
,move,know_acc,unk_pieces
0,82,0.6428571428571429,28
,move,know_acc,unk_pieces
0,84,0.6176470588235294,27
,move,know_acc,unk_pieces
0,86,0.6716417910447762,26
,move,know_acc,unk_pieces
0,88,0.6716417910447762,26
,move,know_acc,unk_pieces
0,90,0.7014925373134329,26
,move,know_acc,unk_pieces
0,92,0.7164179104477612,26
,move,know_acc,unk_pieces
0,94,0.6567164179104478,26
,move,know_acc,unk_pieces
0,96,0.6417910447761194,26
,move,know_acc,unk_pieces
0,98,0.6865671641791045,26
,move,know_acc,unk_pieces
0,100,0.6764705882352942,26
,move,know_acc,unk_pieces
0,102,0.6911764705882353,26
,move,know_acc,unk_pieces
0,104,0.6617647058823529,26
