move,eval_real,eval_generated,unknow_acc,unk_pieces,our_pieces,ennemy_pieces
1,0.0,0.0,0.07,40,40,40
3,0.0,0.0,0.23,40,40,40
5,0.0,0.0,0.23,39,39,39
7,-0.0109,0.0163,0.13,38,38,39
9,-0.0109,0.0163,0.18,38,38,39
11,-0.0457,-0.0185,0.13,38,37,39
13,0.0109,0.0109,0.08,38,37,38
15,0.0109,0.0109,0.13,38,37,38
17,0.0457,0.0592,0.11,37,37,37
19,0.0457,0.0592,0.08,37,37,37
21,0.0457,0.0592,0.16,37,37,37
23,0.0457,0.0457,0.22,37,37,37
25,0.0304,0.044,0.19,36,36,37
27,0.0522,0.0522,0.2,35,35,36
29,0.0652,0.0924,0.11,35,35,35
31,0.0652,0.0652,0.17,35,35,35
33,0.0652,0.0652,0.09,35,35,35
35,0.0652,0.0788,0.11,35,35,35
37,0.0652,0.0652,0.2,35,35,35
39,0.0217,0.0217,0.15,33,34,34
41,0.0217,0.0217,0.12,33,34,34
43,0.0217,0.0217,0.18,33,34,34
45,0.0217,0.0217,0.09,33,34,34
47,0.0217,0.0217,0.09,33,34,34
49,0.0217,0.0217,0.12,33,34,34
51,0.0217,0.0217,0.09,32,33,33
53,0.0109,0.0109,0.0,31,32,33
55,0.013,0.0402,0.16,31,32,33
57,-0.0435,-0.0299,0.1,30,31,33
59,-0.0457,-0.0457,0.13,30,31,33
61,-0.0435,-0.0435,0.1,30,30,32
63,-0.0435,-0.0435,0.2,30,30,32
65,-0.0435,-0.0299,0.13,30,30,32
67,-0.0435,-0.0435,0.23,30,30,32
69,-0.0435,-0.0435,0.13,30,30,32
71,-0.0413,-0.0413,0.03,30,30,32
73,-0.0435,-0.0435,0.1,29,29,31
75,-0.0435,-0.0435,0.14,29,29,31
77,-0.0435,-0.0299,0.21,29,29,31
79,-0.0761,-0.0761,0.21,28,28,31
81,-0.0761,-0.0761,0.11,28,27,30
83,-0.0761,-0.0761,0.11,28,27,30
85,-0.0761,-0.0625,0.11,28,27,30
87,-0.0761,-0.0761,0.07,28,27,30
89,-0.087,-0.087,0.19,27,26,30
91,-0.087,-0.0734,0.22,27,26,30
93,-0.087,-0.087,0.26,27,26,30
95,-0.087,-0.0734,0.19,27,26,30
97,-0.087,-0.0734,0.15,27,26,30
99,-0.087,-0.087,0.22,27,26,30
101,-0.087,-0.087,0.19,27,26,30
103,-0.0522,-0.0522,0.31,26,26,29
105,-0.0543,-0.0543,0.08,25,25,28
107,-0.0543,-0.0408,0.2,25,25,28
109,-0.0543,-0.0543,0.16,25,25,28
111,-0.0543,-0.0543,0.12,25,25,28
113,-0.0196,-0.0196,0.08,24,25,27
115,-0.0217,0.019,0.21,24,25,27
117,-0.0217,-0.0217,0.25,24,25,27
119,-0.0326,-0.0326,0.09,23,24,27
121,-0.0326,-0.0054,0.22,23,24,27
123,-0.0326,-0.0326,0.17,23,24,27
125,-0.0326,-0.0326,0.22,23,24,27
127,-0.0304,-0.0304,0.35,23,24,27
129,-0.087,-0.0734,0.18,22,23,27
131,-0.087,-0.087,0.27,22,23,27
133,-0.087,-0.087,0.14,22,23,27
135,-0.087,-0.087,0.18,22,23,27
137,-0.0543,-0.0543,0.24,21,23,26
139,-0.0196,-0.0196,0.2,20,23,25
141,-0.0196,-0.006,0.35,20,23,25
143,-0.0196,-0.0196,0.35,20,23,25
145,-0.0087,0.0049,0.21,19,23,24
147,0.0239,0.0511,0.11,18,23,23
149,0.0348,0.0484,0.24,17,23,22
151,0.0674,0.0674,0.12,16,23,21
153,0.1,0.1272,0.2,15,23,20
155,0.1,0.1136,0.27,15,23,20
157,0.1,0.1136,0.27,15,23,20
159,0.1,0.1,0.53,15,23,20
161,0.1087,0.1087,0.5,14,23,19
163,0.1065,0.1065,0.36,14,22,18
165,0.1065,0.1337,0.21,14,22,18
167,0.1196,0.1196,0.31,13,22,17
169,0.1196,0.1196,0.38,13,22,17
171,0.1196,0.1332,0.15,13,22,17
173,0.1196,0.1332,0.15,13,22,17
175,0.1196,0.1332,0.23,13,22,17
177,0.1217,0.1489,0.31,13,22,17
179,0.1217,0.1217,0.23,13,22,17
181,0.1087,0.1495,0.17,12,21,17
